dx,dy,dz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
-0.01957344771469316,0.03163446992546277,0.009502707665206736,212.43179340622072,4.228838293299494,0.5930466273251557,4.228838293299494,168.23054185888554,-8.947384890704747,0.5930466273251557,-8.947384890704747,178.92647266014922,65.08068800712314,7.9707932508426955,3.301785299702393,7.9707932508426955,80.17034738589284,10.843290359098283,3.301785299702393,10.843290359098283,15.899699210034221
-0.019611607834633893,0.031746305465227775,0.009543703430311495,212.4534485964641,4.232852197344525,0.593131827360379,4.232852197344525,168.17763564442723,-8.95757499597418,0.593131827360379,-8.95757499597418,178.91215630246396,65.0697252469375,7.961411045964476,3.3093433190678945,7.961411045964476,80.1435654651262,10.847134659192887,3.3093433190678945,10.847134659192887,15.901001794529105
-0.019649767925118744,0.031858315938759,0.009584806396701812,212.4751073783589,4.236854273694371,0.5932146563416012,4.236854273694371,168.12472849822984,-8.967749192790594,0.5932146563416012,-8.967749192790594,178.8978994782299,65.05875531450616,7.952028622243965,3.3169030000451865,7.952028622243965,80.11677392970238,10.850978505489316,3.3169030000451865,10.850978505489316,15.902310795551983
-0.019687928193421134,0.03197050101446152,0.009626016599970921,212.49676974863706,4.2408445119239895,0.5932951188423333,4.2408445119239895,168.07182042976729,-8.977907479683832,0.5932951188423333,-8.977907479683832,178.88370212078507,65.04777821395811,7.942645998775438,3.3244643312192297,7.942645998775438,80.08997280460176,10.85482189320742,3.3244643312192297,10.85482189320742,15.903626224969647
-0.0197260888483185,0.03208286035962124,0.009667334075014022,212.51843570402062,4.244822901613297,0.5933732194480851,4.244822901613297,168.01891144854497,-8.988049855209251,0.5933732194480851,-8.988049855209251,178.8695641632812,65.03679394943018,7.933263194673444,3.3320273011619617,7.933263194673444,80.06316211481594,10.8586648175775,3.3320273011619617,10.8586648175775,15.904948094651797
-0.019764250100085756,0.03219539364041088,0.009708758856029162,212.54010524122194,4.248789432347203,0.5934489627563558,4.248789432347203,167.96600156409966,-8.998176317947706,0.5934489627563558,-8.998176317947706,178.85548553868412,65.02580252506701,7.923880229072657,3.3395918984324013,7.923880229072657,80.03634188534708,10.86250727384038,3.3395918984324013,10.86250727384038,15.906276416471025
-0.01980241216048806,0.03230810052189597,0.009750290976518097,212.5617783569434,4.252744093715638,0.5935223533766252,4.252744093715638,167.91309078599977,-9.008286866505538,0.5935223533766252,-9.008286866505538,178.84146617977402,65.01480394502101,7.914497121127842,3.34715811157667,7.914497121127842,80.00951214120803,10.866349257247446,3.34715811157667,10.866349257247446,15.907611202302768
-0.019840575242774716,0.03242098066804087,0.009791930469287197,212.58345504787755,4.25668687531358,0.5935933959303428,4.25668687531358,167.8601791238453,-9.01838149951457,0.5935933959303428,-9.01838149951457,178.82750601914572,65.00379821345231,7.905113890013741,3.3547259291280636,7.905113890013741,79.98267290742207,10.870190763060723,3.3547259291280636,10.870190763060723,15.908952464025287
-0.019878739561671743,0.032534033741714825,0.009833677366448398,212.60513531070725,4.260617766741088,0.5936620950509189,4.260617766741088,167.8072665872681,-9.0284602156321,0.5936620950509189,-9.0284602156321,178.81360498920898,64.99278533452863,7.895730554924996,3.362295339607083,7.895730554924996,79.95582420902242,10.874031786552882,3.362295339607083,10.874031786552882,15.91030021351961
-0.019916905333375534,0.03264725940469803,0.009875531699420195,212.62681914210535,4.264536757603327,0.593728455383715,4.264536757603327,167.7543531859315,-9.03852301354089,0.593728455383715,-9.03852301354089,178.7997630221891,64.9817653124254,7.886347135076068,3.3698663315215254,7.886347135076068,79.92896607105251,10.877872323007372,3.3698663315215254,10.877872323007372,15.911654462669553
-0.019955072775545868,0.03276065731768773,0.009917493498928592,212.64850653873495,4.2684438375106035,0.5937924815860329,4.2684438375106035,167.70143892953107,-9.048569891949155,0.5937924815860329,-9.048569891949155,178.7859800501267,64.97073815132549,7.876963649701143,3.3774388933665054,7.876963649701143,79.90209851856544,10.881712367718414,3.3774388933665054,10.881712367718414,15.913015223361642
-0.019993242107299025,0.032874227140304316,0.00995956279500819,212.67019749724926,4.272338996078389,0.5938541783271062,4.272338996078389,167.64852382779407,-9.058600849590558,0.5938541783271062,-9.058600849590558,178.77225600487867,64.95970385541939,7.867580118054038,3.3850130136245378,7.867580118054038,79.8752215766238,10.885551915991076,3.3850130136245378,10.885551915991076,15.91438250748509
-0.020031413549201016,0.0329879685310975,0.010001739617003222,212.6918920142917,4.276222222927347,0.5939135502880888,4.276222222927347,167.5956078904798,-9.068615885224196,0.5939135502880888,-9.068615885224196,178.7585908181179,64.94866242890495,7.8581965594081264,3.392588680765579,7.8581965594081264,79.84833527029961,10.88939096314135,3.392588680765579,10.88939096314135,15.9157563269318
-0.020069587323260807,0.03310188114755244,0.010044023993568671,212.71359008649583,4.280093507683374,0.5939706021620457,4.280093507683374,167.54269112737973,-9.078614997634594,0.5939706021620457,-9.078614997634594,178.74498442133412,64.93761387598752,7.848812993056263,3.4001658832470665,7.848812993056263,79.82143962467411,10.893229504496162,3.4001658832470665,10.893229504496162,15.917136693596271
-0.020107763652923216,0.033215964646095955,0.010086415952671401,212.73529171048528,4.283952839977616,0.5940253386539424,4.283952839977616,167.4897735483175,-9.088598185631696,0.5940253386539424,-9.088598185631696,178.7314367458339,64.92655820087977,7.839429438310663,3.4077446095140194,7.839429438310663,79.79453466483739,10.89706753539348,3.4077446095140194,10.89706753539348,15.918523619375653
-0.02014594276306192,0.033330218682102696,0.010128915521591286,212.756996882874,4.2878002094465035,0.5940777644806351,4.2878002094465035,167.4368551631489,-9.098565448050847,0.5940777644806351,-9.098565448050847,178.71794772274106,64.91549540780159,7.830045914502822,3.4153248479990577,7.830045914502822,79.76762041588826,10.900905051182331,3.4153248479990577,10.900905051182331,15.919917116169625
-0.020184124879972898,0.033444642909901415,0.010171522726922455,212.77870560026605,4.291635605731783,0.5941278843708595,4.291635605731783,167.38393598176205,-9.108516783752796,0.5941278843708595,-9.108516783752796,178.7045172829971,64.90442550098027,7.820662440983461,3.4229065871224704,7.820662440983461,79.74069690293423,10.904742047222882,3.4229065871224704,10.904742047222882,15.921317195880443
-0.020222310231367113,0.03355923698278118,0.01021423759457446,212.80041785925553,4.29545901848054,0.5941757030652214,4.29545901848054,167.33101601407756,-9.11845219162367,0.5941757030652214,-9.11845219162367,178.6911453573614,64.89334848465016,7.811279037122392,3.4304898152922694,7.811279037122392,79.71376415109097,10.908578518886468,3.4304898152922694,10.908578518886468,15.922723870412849
-0.020260499046363623,0.03367400055299767,0.01025706014977358,212.82213365642681,4.299270437345234,0.594221225316185,4.299270437345234,167.27809527004842,-9.128371670574975,0.594221225316185,-9.128371670574975,178.67783187641163,64.88226436305293,7.801895722308468,3.438074520904256,7.801895722308468,79.68682218548247,10.912414461555688,3.438074520904256,10.912414461555688,15.924137151674094
-0.020298691555482695,0.03378893327177946,0.010299990417064087,212.84385298835446,4.3030698519837225,0.5942644558880639,4.3030698519837225,167.2251737596602,-9.13827521954358,0.5942644558880639,-9.13827521954358,178.66457677054407,64.87117314043712,7.792512515949461,3.4456606923420567,7.792512515949461,79.65987103124044,10.916249870624403,3.4456606923420567,10.916249870624403,15.92555705157385
-0.020336887990638708,0.03390403478933433,0.010343028420309555,212.865575851603,4.306857252059298,0.5943053995570085,4.306857252059298,167.17225149293103,-9.148162837491705,0.5943053995570085,-9.148162837491705,178.65137996997396,64.86007482105853,7.783129437472001,3.4532483179772058,7.783129437472001,79.63291071350449,10.920084741497849,3.4532483179772058,10.920084741497849,15.926983582024233
-0.02037508858513315,0.0340193047548556,0.010386174182694233,212.88730224272734,4.310632627240708,0.5943440611109966,4.310632627240708,167.11932847991176,-9.158034523406917,0.5943440611109966,-9.158034523406917,178.63824140473582,64.84896940917986,7.773746506321471,3.4608373861691812,7.773746506321471,79.60594125742163,10.923919069592658,3.4608373861691812,10.923919069592658,15.928416754939743
-0.020413293573647406,0.03413474281652851,0.010429427726724394,212.90903215827248,4.314395967202191,0.5943804453498223,4.314395967202191,167.0664047306861,-9.167890276302103,0.5943804453498223,-9.167890276302103,178.62516100468378,64.83785690907077,7.7643637419619225,3.4684278852654726,7.7643637419619225,79.57896268814633,10.927752850336923,3.4684278852654726,10.927752850336923,15.929856582237244
-0.020451503192235987,0.03425034862153655,0.010472789074229785,212.93076559477345,4.318147261623503,0.594414557085085,4.318147261623503,167.01348025537044,-9.177730095215475,0.594414557085085,-9.177730095215475,178.61213869949196,64.82673732500777,7.754981163875975,3.4760198036016416,7.754981163875975,79.55197503084003,10.931586079170255,3.4760198036016416,10.931586079170255,15.931303075835936
-0.020489717678319086,0.03436612181606791,0.010516258246365054,212.9525025487556,4.321886500189945,0.5944464011401781,4.321886500189945,166.9605550641142,-9.187553979210547,0.5944464011401781,-9.187553979210547,178.5991744186549,64.81561066127428,7.745598791564758,3.4836131295013537,7.745598791564758,79.52497831067113,10.935418751543818,3.4836131295013537,10.935418751543818,15.932756247657299
-0.0205279372706757,0.03448206204532184,0.01055983526361122,212.9742430167344,4.325613672592397,0.5944759823502787,4.325613672592397,166.90762916709977,-9.197361927376129,0.5944759823502787,-9.197361927376129,178.58626809148774,64.80447692216049,7.736216644547783,3.4912078512764753,7.736216644547783,79.49797255281483,10.939250862920419,3.4912078512764753,10.939250862920419,15.934216109625112
-0.020566162209436523,0.03459816895351515,0.010603520145777201,212.99598699521533,4.32932876852734,0.5945033055623352,4.32932876852734,166.85470257454264,-9.207153938826309,0.5945033055623352,-9.207153938826309,178.57341964712657,64.79333611196333,7.726834742362866,3.4988039572271057,7.726834742362866,79.47095778245269,10.94308240877454,3.4988039572271057,10.94308240877454,15.93568267366539
-0.020604392736076615,0.03471444218388861,0.010647312912001328,213.01773448069432,4.333031777696897,0.5945283756350577,4.333031777696897,166.80177529669137,-9.216930012700441,0.5945283756350577,-9.216930012700441,178.56062901452896,64.78218823498638,7.717453104566051,3.506401435641637,7.717453104566051,79.4439340247726,10.946913384592388,3.506401435641637,10.946913384592388,15.93715595170635
-0.020642629093408305,0.03483088137871348,0.010691213580752937,213.03948546965714,4.336722689808848,0.5945511974389054,4.336722689808848,166.74884734382775,-9.226690148163136,0.5945511974389054,-9.226690148163136,178.54789612247419,64.77103329553984,7.708071750731488,3.514000274796819,7.708071750731488,79.4169013049685,10.950743785871955,3.514000274796819,10.950743785871955,15.93863595567839
-0.020680871525574185,0.03494748617929794,0.010735222169833955,213.06123995857993,4.340401494576669,0.5945717758560755,4.340401494576669,166.69591872626697,-9.23643434440425,0.5945717758560755,-9.23643434440425,178.5352208995636,64.75987129794052,7.698690700451384,3.5216004629578097,7.698690700451384,79.38985964824032,10.95457360812308,3.5216004629578097,10.95457360812308,15.940122697514079
-0.02071912027803957,0.03506425622599367,0.010779338696380536,213.08299794392897,4.344068181719559,0.5945901157804923,4.344068181719559,166.64298945435746,-9.246162600638858,0.5945901157804923,-9.246162600638858,178.52260327422096,64.74870224651184,7.68930997333588,3.529201988378241,7.68930997333588,79.36280907979359,10.958402846867502,3.529201988378241,10.958402846867502,15.941616189148094
-0.020757375597585614,0.03518119115820235,0.010823563176864753,213.10475942216053,4.347722740962464,0.594606222117795,4.347722740962464,166.59005953848117,-9.255874916107258,0.594606222117795,-9.255874916107258,178.51004317469292,64.73752614558353,7.679929589012964,3.536804839300274,7.679929589012964,79.33574962483927,10.962231497638895,3.536804839300274,10.962231497638895,15.943116442517216
-0.020795637732301864,0.0352982906143822,0.010867895627096252,213.12652438972128,4.351365162036113,0.5946200997853264,4.351365162036113,166.53712898905354,-9.265571290074941,0.5946200997853264,-9.265571290074941,178.4975405290492,64.72634299949186,7.670549567128386,3.5444090039546587,7.670549567128386,79.30868130859365,10.96605955598295,3.5444090039546587,10.96605955598295,15.944623469560293
-0.02083390693157916,0.0354155542320546,0.010912336062223998,213.1482928430478,4.354995434677046,0.5946317537121212,4.354995434677046,166.4841978165236,-9.275251721832591,0.5946317537121212,-9.275251721832591,178.48509526518308,64.71515281257945,7.661169927345582,3.55201447056077,7.661169927345582,79.28160415627808,10.969887017457394,3.55201447056077,10.969887017457394,15.946137282218189
-0.02087218344610209,0.03553298164781062,0.010956884496738067,213.17006477856708,4.3586135486276385,0.594641188838894,4.3586135486276385,166.4312660313741,-9.284916210696057,0.594641188838894,-9.284916210696057,178.47270731081164,64.70395558919517,7.651790689345541,3.5596212273267094,7.651790689345541,79.25451819311876,10.973713877632084,3.5596212273267094,10.973713877632084,15.947657892433801
-0.02091046752784198,0.03565057249731768,0.01100154094447138,213.1918401926961,4.362219493636138,0.594648410118028,4.362219493636138,166.37833364412148,-9.29456475600635,0.594648410118028,-9.29456475600635,178.46037659347635,64.69275133369423,7.642411872826742,3.5672292624493322,7.642411872826742,79.22742344434641,10.977540132089025,3.5672292624493322,10.977540132089025,15.949185312151988
-0.02094875943004937,0.03576832641532613,0.011046305418601549,213.213619081842,4.365813259456683,0.5946534225135626,4.365813259456683,166.325400665316,-9.304197357129626,0.5946534225135626,-9.304197357129626,178.44810304054326,64.68154005043797,7.633033497505057,3.574838564114316,7.633033497505057,79.20031993519635,10.981365776422452,3.574838564114316,10.981365776422452,15.950719553319564
-0.0209870594072471,0.03588624303567593,0.011091177931652749,213.23540144240218,4.369394835849344,0.5946562310011811,4.369394835849344,166.2724671055419,-9.313814013457158,0.5946562310011811,-9.313814013457158,178.43588657920333,64.670321743794,7.623655583113658,3.5824491204962183,7.623655583113658,79.17320769090801,10.98519080623885,3.5824491204962183,10.98519080623885,15.952260627885256
-0.021025367715222343,0.036004321991303295,0.011136158495497595,213.25718727076412,4.37296421258014,0.5946568405681995,4.37296421258014,166.21953297541725,-9.32341472440534,0.5946568405681995,-9.32341472440534,178.42372713647288,64.65909641813592,7.614278149402923,3.5900609197585336,7.614278149402923,79.14608673672491,10.989015217157037,3.5900609197585336,10.989015217157037,15.953808547799685
-0.021063684611019817,0.03612256291424736,0.011181247121359025,213.27897656330555,4.376521379421082,0.5946552562135535,4.376521379421082,166.16659828559435,-9.332999489415661,0.5946552562135535,-9.332999489415661,178.41162463919406,64.64786407784342,7.604901216140336,3.5976739500537573,7.604901216140336,79.11895709789438,10.992839004808213,3.5976739500537573,10.992839004808213,15.955363325015348
-0.02110201035293413,0.0362409654356569,0.011226443819812304,213.3007693163942,4.380066326150187,0.5946514829477871,4.380066326150187,166.1136630467594,-9.342568307954688,0.5946514829477871,-9.342568307954688,178.39957901403503,64.63662472730219,7.595524803110404,3.6052881995234407,7.595524803110404,79.0918187996673,10.996662164835989,3.6052881995234407,10.996662164835989,15.956924971486552
-0.021140345200502342,0.03635952918579702,0.011271748600786932,213.3225655263881,4.383599042551518,0.5946455257930398,4.383599042551518,166.06072726963293,-9.352121179514059,0.5946455257930398,-9.352121179514059,178.38759018749047,64.62537837090385,7.586148930114561,3.6129036562982493,7.586148930114561,79.06467186729796,11.000484692896462,3.6129036562982493,11.000484692896462,15.958493499169416
-0.021178689414496743,0.0364782537940559,0.011317161473568732,213.34436518963545,4.387119518415209,0.5946373897830336,4.387119518415209,166.0077909649698,-9.361658103610456,0.5946373897830336,-9.361658103610456,178.37565808588192,64.61412501304592,7.576773616971071,3.6205203084980315,7.576773616971071,79.03751632604397,11.004306584658272,3.6205203084980315,11.004306584658272,15.960068920021856
-0.021217043256917423,0.03659713888895153,0.01136268244680183,213.3661683024746,4.390627743537493,0.594627079963062,4.390627743537493,165.95485414355903,-9.371179079785593,0.594627079963062,-9.371179079785593,178.3637826353581,64.60286465813176,7.567398883514923,3.628138144231875,7.567398883514923,79.01035220116569,11.008127835802625,3.628138144231875,11.008127835802625,15.961651246003507
-0.021255406990984604,0.036716184098138475,0.01140831152849077,213.38797486123391,4.394123707720732,0.5946146013899762,4.394123707720732,165.90191681622423,-9.380684107606204,0.5946146013899762,-9.380684107606204,178.35196376189538,64.59159731057044,7.558024749597779,3.6357571515981366,7.558024749597779,78.98317951792649,11.011948442023373,3.6357571515981366,11.011948442023373,15.963240489075735
-0.02129378088113154,0.03683538904841464,0.011454048726002572,213.40978486223213,4.39760740077345,0.5945999591321732,4.39760740077345,165.84897899382344,-9.390173186664018,0.5945999591321732,-9.390173186664018,178.34020139129814,64.58032297477683,7.548651235087823,3.643377318684557,7.548651235087823,78.95599830159216,11.015768399027056,3.643377318684557,11.015768399027056,15.964836661201598
-0.021332165192996744,0.03695475336572808,0.011499894046068895,213.43159830177805,4.401078812510354,0.5945831582695826,4.401078812510354,165.79604068724925,-9.39964631657575,0.5945831582695826,-9.39964631657575,178.32849544919907,64.5690416551715,7.539278359869705,3.650998633568289,7.539278359869705,78.92880857743094,11.019587702532961,3.650998633568289,11.019587702532961,15.96643977434583
-0.021370560193416654,0.037074276675183794,0.011545847494788222,213.4534151761707,4.404537932752369,0.5945642038936544,4.404537932752369,165.74310190742887,-9.409103496983075,0.5945642038936544,-9.409103496983075,178.31684586105968,64.55775335618054,7.529906143844428,3.6586210843159477,7.529906143844428,78.90161037071316,11.02340634827315,3.6586210843159477,11.02340634827315,15.968049840474773
-0.021408966150418096,0.037193958601050556,0.011591909077627999,213.47523548169914,4.407984751326666,0.5945431011073454,4.407984751326666,165.69016266532435,-9.418544727552623,0.5945431011073454,-9.418544727552623,178.30525255217063,64.54645808223557,7.520534606929253,3.666244658983692,7.520534606929253,78.87440370671106,11.02722433199254,3.666244658983692,11.02722433199254,15.969666871556385
-0.021447383333210723,0.037313798766767756,0.011638078799426924,213.49705921464272,4.411419258066688,0.5945198550251074,4.411419258066688,165.63722297193243,-9.427970007975947,0.5945198550251074,-9.427970007975947,178.29371544765212,64.5351558377739,7.511163769057631,3.6738693456172786,7.511163769057631,78.84718861069878,11.031041649448946,3.6738693456172786,11.031041649448946,15.971290879560229
-0.021485812012179806,0.037433796794952234,0.011684356664397155,213.51888637127092,4.414841442812185,0.5944944707728732,4.414841442812185,165.58428283828476,-9.437379337969514,0.5944944707728732,-9.437379337969514,178.2822344724543,64.5238466272381,7.5017936501790645,3.6814951322521163,7.5017936501790645,78.81996510795179,11.034858296413123,3.6814951322521163,11.034858296413123,15.972921876457374
-0.021524252458878124,0.03755395230740517,0.01173074267612663,213.5407169478434,4.418251295409236,0.5944669534880437,4.418251295409236,165.53134227544788,-9.446772717274685,0.5944669534880437,-9.446772717274685,178.27080955135753,64.5125304550763,7.492424270259054,3.689122006913333,7.492424270259054,78.79273322374709,11.038674268668828,3.689122006913333,11.038674268668828,15.974559874220464
-0.021562704946018973,0.03767426492511895,0.011777236837581376,213.56255094061007,4.421648805710283,0.5944373083194754,4.421648805710283,165.47840129452342,-9.4561501456577,0.5944373083194754,-9.4561501456577,178.25944060897305,64.50120732574182,7.483055649278951,3.6967499576158436,7.483055649278951,78.76549298336252,11.042489562012863,3.6967499576158436,11.042489562012863,15.976204884823593
-0.021601169747468285,0.03779473426828408,0.011823839151107865,213.58438834581082,4.4250339635741565,0.5944055404274664,4.4250339635741565,165.42545990664803,-9.465511622909647,0.5944055404274664,-9.465511622909647,178.24812756974308,64.4898772436933,7.47368780723593,3.704378972364368,7.47368780723593,78.73824441207708,11.046304172255118,3.704378972364368,11.046304172255118,15.977856920242331
-0.021639647138237073,0.03791535995629607,0.011870549618435366,213.60622915967585,4.428406758866107,0.5943716549837439,4.428406758866107,165.37251812299357,-9.47485714884646,0.5943716549837439,-9.47485714884646,178.2368703579414,64.47854021339475,7.46432076414284,3.7120090391535605,7.46432076414284,78.71098753517037,11.050118095218652,3.7120090391535605,11.050118095218652,15.979515992453722
-0.021678137394473884,0.038036141607762385,0.011917368240678392,213.62807337842557,4.431767181457833,0.5943356571714498,4.431767181457833,165.31957595476717,-9.484186723308891,0.5943356571714498,-9.484186723308891,178.2256688976737,64.46719623931519,7.45495454002811,3.719640145968022,7.45495454002811,78.68372237792242,11.053931326739715,3.719640145968022,11.053931326739715,15.981182113436182
-0.021716640793457254,0.03815707884050936,0.011964295018339136,213.64992099827043,4.435115221227508,0.5942975521851283,4.435115221227508,165.2666334132112,-9.493500346162486,0.5942975521851283,-9.493500346162486,178.21452311287797,64.4558453259288,7.445589154935681,3.7272722807823735,7.445589154935681,78.65644896561362,11.05774386266781,3.7272722807823735,11.05774386266781,15.982855295169534
-0.021755157613587928,0.03827817127158916,0.012011329951309921,213.67177201541116,4.438450868059812,0.594257345230712,4.438450868059812,165.21369050960348,-9.502798017297579,0.594257345230712,-9.502798017297579,178.2034329273249,64.4444874777149,7.436224628924892,3.7349054315613204,7.436224628924892,78.62916732352447,11.061555698865742,3.7349054315613204,11.061555698865742,15.984535549634968
-0.021793688134381317,0.038399418517286746,0.012058473038875722,213.69362642603863,4.441774111845962,0.5942150415255081,4.441774111845962,165.16074725525723,-9.51207973662926,0.5942150415255081,-9.51207973662926,178.19239826461836,64.43312269915775,7.426860982070375,3.7425395862597095,7.426860982070375,78.60187747693516,11.065366831209658,3.7425395862597095,11.065366831209658,15.98622288881498
-0.021832232636459836,0.03852082019312684,0.012105724279716706,213.71548422633396,4.445084942483737,0.594170646298185,4.445084942483737,165.10780366152127,-9.521345504097361,0.594170646298185,-9.521345504097361,178.18141904819558,64.42175099474656,7.417498234461977,3.750174732822593,7.417498234461977,78.57457945112563,11.069177255589116,3.750174732822593,11.069177255589116,15.987917324693386
-0.021870791401545353,0.03864237591388093,0.012153083671910758,213.7373454124683,4.448383349877502,0.5941241647887583,4.448383349877502,165.05485973978,-9.530595319666435,0.5941241647887583,-9.530595319666435,178.17049520132784,64.41037236897552,7.408136406204656,3.757810859185288,7.408136406204656,78.54727327137536,11.072986967907118,3.757810859185288,11.072986967907118,15.989618869255285
-0.021909364712451307,0.03876408529357425,0.012200551212936117,213.75920998060306,4.451669323938251,0.5940756022485776,4.451669323938251,165.00191550145357,-9.539829183325734,0.5940756022485776,-9.539829183325734,178.1596266471207,64.39898682634353,7.3987755174183665,3.7654479532734415,7.3987755174183665,78.51995896296293,11.076795964080175,3.7654479532734415,11.076795964080175,15.991327534487006
-0.02194795285307516,0.03888594794549283,0.012248126899673986,213.78107792688985,4.454942854583626,0.594024963940312,4.454942854583626,164.94897095799774,-9.549047095089195,0.594024963940312,-9.549047095089195,178.1488133085145,64.38759437135447,7.389415588237995,3.7730860030030886,7.389415588237995,78.49263655116599,11.080604240038335,3.7730860030030886,11.080604240038335,15.99304333237613
-0.02198655610839062,0.039007963482190454,0.012295810728411155,213.80294924747048,4.458203931737945,0.5939722551379364,4.458203931737945,164.89602612090428,-9.558249054995404,0.5939722551379364,-9.558249054995404,178.1380551082847,64.37619500851666,7.380056638813206,3.7807249962807217,7.380056638813206,78.46530606126096,11.084411791725255,3.7807249962807217,11.084411791725255,15.994766274911413
-0.022025174764439992,0.03913013151549577,0.01234360269484272,213.8248239384769,4.461452545332233,0.5939174811267175,4.461452545332233,164.8430810017008,-9.567435063107594,0.5939174811267175,-9.567435063107594,178.12735196904234,64.36478874234344,7.370698689308441,3.7883649210033226,7.370698689308441,78.43796751852298,11.08821861509823,3.7883649210033226,11.08821861509823,15.996496374082781
-0.022063809108326393,0.0392524516565193,0.012391502794074805,213.84670199603124,4.464688685304254,0.5938606472031996,4.464688685304254,164.79013561195077,-9.576605119513612,0.5938606472031996,-9.576605119513612,178.11670381323444,64.35337557735248,7.361341759902707,3.7960057650584726,7.361341759902707,78.41062094822551,11.092024706128258,3.7960057650584726,11.092024706128258,15.998233641881313
-0.0221024594282061,0.03937492351566049,0.01243951102062725,213.86858341624583,4.467912341598536,0.5938017586751906,4.467912341598536,164.73718996325394,-9.585759224325898,0.5938017586751906,-9.585759224325898,178.10611056314443,64.34195551806623,7.351985870789553,3.8036475163243813,7.351985870789553,78.38326637564025,11.095830060800086,3.8036475163243813,11.095830060800086,15.99997809029921
-0.022141126013280665,0.039497546702614815,0.01248762736843645,213.8904681952233,4.471123504166399,0.5937408208617474,4.471123504166399,164.684244067246,-9.59489737768147,0.5937408208617474,-9.59489737768147,178.09557214089247,64.33052856901149,7.342631042176947,3.811290162669957,7.342631042176947,78.35590382603681,11.09963467511225,3.811290162669957,11.09963467511225,16.001729731329757
-0.022179809153789365,0.03962032082638082,0.012535851830858091,213.9123563290562,4.4743221629659855,0.5936778390931623,4.4743221629659855,164.63129793559895,-9.604019579741891,0.5936778390931623,-9.604019579741891,178.0850884684361,64.31909473471956,7.333277294287168,3.818933691954869,7.333277294287168,78.32853332468255,11.103438545077125,3.818933691954869,11.103438545077125,16.003488576967296
-0.022218509141001097,0.03974324549526723,0.012584184400670051,213.93424781382754,4.47750830796229,0.593612818710948,4.47750830796229,164.57835158002104,-9.613125830693265,0.593612818710948,-9.613125830693265,178.07465946757037,64.30765401972623,7.323924647356741,3.826578092029611,7.323924647356741,78.30115489684262,11.107241666720991,3.826578092029611,11.107241666720991,16.005254639207227
-0.022257226267207053,0.03986632031690007,0.01263262507007519,213.95614264561044,4.480681929127184,0.5935457650678231,4.480681929127184,164.5254050122568,-9.62221613074619,0.5935457650678231,-9.62221613074619,178.06428505992847,64.29620642857145,7.31457312163629,3.8342233507355608,7.31457312163629,78.27376856777921,11.111044036084051,3.8342233507355608,11.111044036084051,16.007027930045947
-0.022295960825712502,0.03998954489822974,0.012681173830704301,213.97804082046807,4.483843016439452,0.5934766835276981,4.483843016439452,164.47245824408733,-9.631290480135762,0.5934766835276981,-9.631290480135762,178.0539651669821,64.2847519657996,7.305222737390481,3.841869455905044,7.305222737390481,78.24637436275184,11.114845649220502,3.841869455905044,11.114845649220502,16.00880846148085
-0.02233471311082913,0.04011291884553815,0.012729830673618991,213.99994233445406,4.486991559884809,0.5934055794656604,4.486991559884809,164.41951128733007,-9.640348879121527,0.5934055794656604,-9.640348879121527,178.04369971004186,64.2732906359592,7.2958735148978855,3.8495163953614076,7.2958735148978855,78.21897230701698,11.118646502198585,3.8495163953614076,11.118646502198585,16.01059624551029
-0.02237348341786738,0.04023644176444586,0.012778595589314642,214.02184718361204,4.490127549455942,0.5933324582679598,4.490127549455942,164.3665641538392,-9.64939132798748,0.5933324582679598,-9.64939132798748,178.0334886102578,64.26182244360297,7.286525474450931,3.8571641569190454,7.286525474450931,78.19156242582773,11.122446591100594,3.8571641569190454,11.122446591100594,16.012391294133536
-0.022412272043128345,0.04036011325991921,0.01282746856772339,214.04375536397583,4.4932509751525265,0.5932573253319937,4.4932509751525265,164.31361685550536,-9.658417827042026,0.5932573253319937,-9.658417827042026,178.02333178861954,64.25034739328777,7.27717863635575,3.8648127283835128,7.27717863635575,78.16414474443381,11.12624591202299,3.8648127283835128,11.12624591202299,16.014193619350813
-0.022451079283896225,0.040483932936277466,0.012876449598217127,214.0656668715696,4.496361826981265,0.5931801860662922,4.496361826981265,164.26066940425602,-9.667428376617965,0.5931801860662922,-9.667428376617965,178.0132291659571,64.23886548957448,7.267833020932094,3.872462097551557,7.267833020932094,78.13671928808112,11.13004446107638,3.872462097551557,11.13004446107638,16.016003233163175
-0.022489905438430213,0.04060790039719999,0.012925538669610548,214.08758170240762,4.499460094955908,0.5931010458905035,4.499460094955908,164.2077218120554,-9.676422977072466,0.5931010458905035,-9.676422977072466,178.00318066294113,64.22737673702797,7.258488648513254,3.880112252211183,7.258488648513254,78.10928608201185,11.13384223438562,3.880112252211183,11.13384223438562,16.017820147572575
-0.022528750805956732,0.040732015245733395,0.012974735770164184,214.10949985249434,4.502545769097288,0.5930199102353787,4.502545769097288,164.15477409090462,-9.68540162878704,0.5930199102353787,-9.68540162878704,177.99318620008322,64.21588114021705,7.249145539445933,3.887763180141727,7.249145539445933,78.08184515146387,11.137639228089816,3.887763180141727,11.137639228089816,16.019644374581784
